t_s,imu,report,x,y,z,w
12.198702,0x4A,gyro,-0.117188,0.029297,-0.888672,
12.199332,0x4B,accel,8.242188,-1.390625,-1.437500,
12.199958,0x4A,accel,8.359375,-3.203125,-1.410156,
12.202194,0x4B,gyro,-0.144531,0.011719,0.193359,
12.203209,0x4A,gyro,-0.095703,0.015625,-0.898438,
12.204265,0x4B,accel,8.242188,-1.199219,-1.437500,
12.204960,0x4A,accel,8.285156,-3.089844,-1.371094,
12.206804,0x4B,gyro,-0.134766,0.005859,0.199219,
12.207428,0x4A,gyro,-0.076172,0.007812,-0.876953,
12.208501,0x4B,accel,8.167969,-1.503906,-1.437500,
12.209275,0x4A,accel,8.320312,-3.089844,-1.410156,
12.211777,0x4A,gyro,-0.046875,0.000000,-0.871094,
12.212819,0x4B,gyro,-0.111328,0.003906,0.197266,
12.213921,0x4A,accel,8.285156,-2.972656,-1.332031,
12.214574,0x4B,accel,8.128906,-1.351562,-1.437500,
12.215214,0x4A,accel,8.242188,-3.050781,-1.445312,
12.215848,0x4B,accel,8.128906,-1.542969,-1.511719,
12.216493,0x4A,gyro,-0.027344,-0.013672,-0.849609,
12.217856,0x4B,gyro,-0.091797,0.011719,0.199219,
12.219512,0x4B,accel,8.164062,-1.429688,-1.589844,
12.220148,0x4A,accel,8.246094,-3.011719,-1.371094,
12.222454,0x4B,gyro,-0.074219,0.013672,0.205078,
12.223474,0x4A,gyro,-0.007812,-0.019531,-0.849609,
12.224519,0x4B,accel,8.242188,-1.429688,-1.628906,
12.225138,0x4A,accel,8.207031,-3.011719,-1.332031,
12.226964,0x4B,gyro,-0.064453,0.013672,0.212891,
12.227584,0x4A,gyro,0.011719,-0.025391,-0.861328,
12.228626,0x4B,accel,8.324219,-1.429688,-1.589844,
12.229730,0x4A,accel,8.320312,-3.089844,-1.445312,
12.231581,0x4B,gyro,-0.052734,0.013672,0.222656,
12.232215,0x4A,gyro,0.027344,-0.027344,-0.863281,
12.233286,0x4B,accel,8.402344,-1.312500,-1.511719,
12.234139,0x4A,accel,8.359375,-2.933594,-1.371094,
12.234777,0x4B,accel,8.359375,-1.429688,-1.437500,
12.236047,0x4B,gyro,-0.046875,0.013672,0.242188,
12.236689,0x4A,accel,8.359375,-2.933594,-1.371094,
12.238345,0x4A,gyro,0.046875,-0.039062,-0.875000,
12.239390,0x4B,accel,8.402344,-1.503906,-1.437500,
12.240013,0x4A,accel,8.703125,-2.742188,-1.562500,
12.241827,0x4B,gyro,-0.009766,0.013672,0.240234,
12.242452,0x4A,gyro,0.068359,-0.041016,-0.853516,
12.243463,0x4B,accel,8.246094,-1.429688,-1.550781,
12.244505,0x4A,accel,8.054688,-2.515625,-1.292969,
12.246962,0x4A,gyro,0.068359,-0.054688,-0.859375,
12.247602,0x4B,gyro,-0.017578,0.007812,0.234375,
12.248642,0x4A,accel,8.167969,-2.898438,-1.675781,
12.249301,0x4B,accel,8.164062,-1.734375,-1.589844,
12.251873,0x4B,gyro,0.005859,0.003906,0.248047,
12.252514,0x4A,gyro,0.083984,-0.050781,-0.876953,
12.253598,0x4B,accel,8.320312,-1.621094,-1.589844,
12.254263,0x4A,accel,8.546875,-2.550781,-1.675781,
12.254901,0x4B,accel,8.285156,-1.464844,-1.589844,
12.255535,0x4A,accel,8.324219,-2.398438,-1.410156,
12.256178,0x4B,gyro,0.013672,-0.007812,0.242188,
12.257549,0x4A,gyro,0.078125,-0.058594,-0.859375,
12.259356,0x4A,accel,8.441406,-2.515625,-1.601562,
12.259978,0x4B,accel,8.402344,-1.503906,-1.511719,
12.262406,0x4A,gyro,0.076172,-0.060547,-0.861328,
12.263427,0x4B,gyro,0.019531,-0.005859,0.236328,
12.264466,0x4A,accel,8.507812,-2.550781,-1.562500,
12.265105,0x4B,accel,8.511719,-1.390625,-1.742188,
12.266949,0x4A,gyro,0.076172,-0.062500,-0.871094,
12.267571,0x4B,gyro,0.009766,-0.007812,0.244141,
12.268675,0x4A,accel,8.546875,-2.515625,-1.523438,
12.269410,0x4B,accel,8.550781,-1.312500,-1.742188,
12.271906,0x4B,gyro,0.007812,-0.011719,0.265625,
12.272949,0x4A,gyro,0.082031,-0.048828,-0.892578,
12.273663,0x4B,accel,8.628906,-1.351562,-1.667969,
12.274397,0x4A,accel,8.859375,-2.550781,-1.601562,
12.275058,0x4B,accel,8.703125,-1.160156,-1.550781,
12.275706,0x4A,accel,8.863281,-2.207031,-1.371094,
12.276336,0x4B,gyro,0.019531,-0.015625,0.259766,
12.276957,0x4A,gyro,0.085938,-0.054688,-0.859375,
12.277571,0x4B,accel,8.546875,-1.238281,-1.628906,
12.279999,0x4A,accel,8.511719,-2.359375,-1.484375,
12.281822,0x4B,gyro,0.007812,-0.013672,0.253906,
12.282445,0x4A,gyro,0.078125,-0.064453,-0.843750,
12.283442,0x4B,accel,8.589844,-1.503906,-1.667969,
12.284459,0x4A,accel,8.746094,-2.476562,-1.636719,
12.286952,0x4A,gyro,0.078125,-0.058594,-0.837891,
12.288228,0x4B,gyro,0.021484,-0.019531,0.255859,
12.289295,0x4A,accel,8.589844,-2.285156,-1.562500,
12.289936,0x4B,accel,8.625000,-1.312500,-1.898438,
12.291178,0x4B,accel,8.507812,-1.351562,-1.859375,
12.291812,0x4A,gyro,0.076172,-0.056641,-0.828125,
12.293189,0x4B,gyro,0.021484,-0.023438,0.257812,
12.294294,0x4A,accel,8.511719,-2.320312,-1.601562,
12.294955,0x4B,accel,8.511719,-1.390625,-1.781250,
12.296791,0x4A,accel,8.664062,-2.398438,-1.562500,
12.297418,0x4B,gyro,0.009766,-0.017578,0.259766,
12.298299,0x4A,gyro,0.068359,-0.050781,-0.830078,
12.299348,0x4B,accel,8.585938,-1.273438,-1.667969,
12.299984,0x4A,accel,8.820312,-2.246094,-1.601562,
12.301821,0x4B,gyro,0.013672,-0.019531,0.267578,
12.302434,0x4A,gyro,0.070312,-0.054688,-0.798828,
12.303432,0x4B,accel,8.550781,-1.199219,-2.011719,
12.304476,0x4A,accel,8.550781,-2.285156,-1.484375,
12.306343,0x4B,accel,8.546875,-1.312500,-1.820312,
12.306995,0x4A,gyro,0.054688,-0.060547,-0.777344,
12.308324,0x4B,gyro,0.001953,-0.019531,0.261719,
12.309410,0x4A,accel,8.890625,-2.550781,-1.675781,
12.310069,0x4B,accel,8.703125,-1.199219,-1.820312,
12.311941,0x4A,gyro,0.072266,-0.050781,-0.722656,
12.312937,0x4B,gyro,0.009766,-0.023438,0.261719,
12.314004,0x4A,accel,9.050781,-2.398438,-1.562500,
12.314730,0x4B,accel,8.546875,-0.929688,-1.781250,
12.315351,0x4A,accel,8.824219,-2.550781,-1.410156,
12.316570,0x4A,gyro,0.068359,-0.052734,-0.626953,
12.317201,0x4B,gyro,0.013672,-0.015625,0.244141,
12.319227,0x4B,accel,8.546875,-0.968750,-1.589844,
12.319972,0x4A,accel,8.824219,-2.898438,-1.410156,
12.321778,0x4B,gyro,0.019531,-0.019531,0.238281,
12.322392,0x4A,gyro,0.091797,-0.050781,-0.533203,
12.323399,0x4B,accel,8.589844,-0.777344,-1.667969,
12.324456,0x4A,accel,8.933594,-3.125000,-1.214844,
12.326350,0x4B,accel,8.511719,-0.585938,-1.589844,
12.327001,0x4A,gyro,0.117188,-0.052734,-0.408203,
12.328173,0x4B,gyro,0.029297,-0.017578,0.238281,
12.329229,0x4A,accel,8.968750,-3.242188,-1.062500,
12.329871,0x4B,accel,8.625000,-0.394531,-1.550781,
12.331741,0x4A,gyro,0.142578,-0.054688,-0.257812,
12.332743,0x4B,gyro,0.042969,-0.009766,0.240234,
12.333803,0x4A,accel,8.933594,-3.394531,-0.832031,
12.334789,0x4B,accel,8.628906,-0.394531,-1.207031,
12.335401,0x4A,accel,9.085938,-3.394531,-0.832031,
12.336631,0x4A,gyro,0.166016,-0.060547,-0.105469,
12.337255,0x4B,gyro,0.048828,0.001953,0.244141,
12.339293,0x4B,accel,8.667969,-0.433594,-1.285156,
12.339993,0x4A,accel,9.128906,-3.281250,-0.796875,
12.341797,0x4B,gyro,0.064453,0.003906,0.248047,
12.342411,0x4A,gyro,0.197266,-0.054688,0.054688,
12.343418,0x4B,accel,8.707031,-0.585938,-1.207031,
12.344503,0x4A,accel,8.968750,-3.164062,-0.988281,
12.345155,0x4B,accel,8.855469,-0.777344,-1.246094,
12.346433,0x4B,gyro,0.085938,0.009766,0.248047,
12.347075,0x4A,gyro,0.236328,-0.066406,0.208984,
12.349174,0x4A,accel,9.207031,-2.820312,-1.214844,
12.349818,0x4B,accel,8.585938,-0.851562,-1.359375,
12.351691,0x4A,gyro,0.238281,-0.076172,0.333984,
12.352488,0x4B,gyro,0.095703,0.003906,0.240234,
12.353705,0x4A,accel,8.480469,-2.781250,-1.292969,
12.354749,0x4B,accel,8.550781,-1.312500,-1.550781,
12.355363,0x4A,accel,8.742188,-2.859375,-1.714844,
12.356563,0x4A,gyro,0.238281,-0.072266,0.376953,
12.357183,0x4B,gyro,0.099609,0.005859,0.257812,
12.359221,0x4B,accel,8.667969,-1.503906,-1.707031,
12.360048,0x4A,accel,8.667969,-2.246094,-1.753906,
12.361853,0x4B,gyro,0.111328,0.001953,0.244141,
12.362498,0x4A,gyro,0.232422,-0.074219,0.449219,
12.363565,0x4B,accel,8.546875,-1.238281,-1.707031,
12.364620,0x4A,accel,8.511719,-2.128906,-1.714844,
12.365259,0x4B,accel,8.511719,-1.464844,-1.820312,
12.366530,0x4B,gyro,0.091797,-0.005859,0.212891,
12.367185,0x4A,gyro,0.205078,-0.093750,0.525391,
12.369013,0x4A,accel,8.507812,-2.054688,-1.945312,
12.369671,0x4B,accel,8.511719,-1.351562,-1.667969,
12.372151,0x4B,gyro,0.066406,-0.007812,0.201172,
12.372781,0x4A,gyro,0.162109,-0.099609,0.570312,
12.373782,0x4B,accel,8.785156,-1.925781,-1.933594,
12.374482,0x4A,accel,8.398438,-2.246094,-2.210938,
12.375795,0x4A,accel,9.085938,-2.207031,-2.328125,
12.377005,0x4A,gyro,0.160156,-0.080078,0.628906,
12.377623,0x4B,gyro,0.076172,-0.027344,0.183594,
12.379554,0x4B,accel,9.007812,-1.542969,-1.898438,
12.380178,0x4A,accel,9.468750,-1.710938,-2.058594,
12.381997,0x4B,accel,8.890625,-1.429688,-1.933594,
12.382616,0x4A,gyro,0.144531,-0.078125,0.791016,
12.383740,0x4B,gyro,0.078125,-0.046875,0.099609,
12.384810,0x4A,accel,9.585938,-1.746094,-2.175781,
12.385451,0x4B,accel,8.785156,-1.503906,-1.972656,
12.387312,0x4B,gyro,0.072266,-0.062500,0.021484,
12.388358,0x4A,gyro,0.132812,-0.080078,0.955078,
12.389357,0x4B,accel,8.972656,-1.199219,-1.550781,
12.390033,0x4A,accel,9.167969,-1.976562,-1.792969,
12.392455,0x4A,gyro,0.058594,-0.121094,1.019531,
12.393554,0x4B,gyro,0.029297,-0.054688,-0.011719,
12.394532,0x4A,accel,7.398438,-2.667969,-1.371094,
12.395166,0x4B,accel,8.550781,-1.542969,-1.742188,
12.396984,0x4A,accel,7.363281,-3.968750,-1.714844,
12.397601,0x4B,gyro,-0.054688,-0.050781,0.087891,
12.398570,0x4A,gyro,-0.009766,-0.128906,0.812500,
12.399529,0x4B,accel,8.890625,-1.886719,-1.628906,
12.400205,0x4A,accel,8.589844,-4.046875,-1.753906,
12.402070,0x4B,accel,9.511719,-1.695312,-1.589844,
12.402714,0x4A,gyro,-0.009766,-0.091797,0.595703,
12.403516,0x4B,gyro,-0.072266,-0.070312,0.234375,
12.404584,0x4A,accel,9.628906,-3.281250,-1.179688,
12.405316,0x4B,accel,10.082031,-0.816406,-1.128906,
12.407322,0x4A,gyro,-0.005859,-0.072266,0.556641,
12.408633,0x4B,gyro,-0.068359,-0.083984,0.292969,
12.409692,0x4A,accel,10.007812,-2.589844,-0.605469,
12.410323,0x4B,accel,10.460938,-0.738281,-0.976562,
12.412136,0x4A,gyro,-0.017578,-0.111328,0.593750,
12.413362,0x4B,gyro,-0.091797,-0.072266,0.304688,
12.414441,0x4A,accel,9.968750,-2.398438,-0.757812,
12.415066,0x4B,accel,10.464844,-0.816406,-1.093750,
12.416277,0x4B,accel,10.316406,-1.542969,-1.707031,
12.416923,0x4A,accel,9.628906,-2.742188,-1.140625,
12.417545,0x4B,gyro,-0.125000,-0.056641,0.330078,
12.418593,0x4A,gyro,-0.041016,-0.152344,0.595703,
12.420197,0x4A,accel,9.589844,-2.933594,-1.675781,
12.420811,0x4B,accel,10.121094,-2.039062,-2.089844,
12.422750,0x4B,gyro,-0.126953,-0.056641,0.361328,
12.423787,0x4A,gyro,-0.035156,-0.130859,0.539062,
12.424869,0x4B,accel,9.933594,-2.269531,-2.546875,
12.425534,0x4A,accel,9.312500,-2.667969,-1.675781,
12.427424,0x4B,gyro,-0.136719,-0.050781,0.373047,
12.428069,0x4A,gyro,-0.035156,-0.095703,0.496094,
12.429161,0x4B,accel,9.738281,-2.539062,-2.316406,
12.430089,0x4A,accel,9.167969,-2.285156,-1.562500,
12.431909,0x4B,gyro,-0.134766,-0.048828,0.351562,
12.432516,0x4A,gyro,-0.048828,-0.087891,0.490234,
12.433541,0x4B,accel,9.511719,-2.652344,-2.125000,
12.434592,0x4A,accel,8.972656,-2.054688,-1.523438,
12.436403,0x4B,accel,9.429688,-2.769531,-2.125000,
12.437045,0x4A,accel,8.890625,-2.128906,-1.601562,
12.438408,0x4B,gyro,-0.142578,-0.033203,0.318359,
12.439055,0x4A,gyro,-0.074219,-0.087891,0.490234,
12.440087,0x4B,accel,9.355469,-2.808594,-2.125000,
12.440733,0x4A,accel,8.824219,-2.167969,-1.675781,
12.443028,0x4B,gyro,-0.134766,-0.031250,0.283203,
12.444051,0x4A,gyro,-0.089844,-0.080078,0.476562,
12.445063,0x4B,accel,11.464844,-3.000000,-1.589844,
12.445720,0x4A,accel,9.734375,-1.363281,-1.714844,
12.447555,0x4B,gyro,-0.179688,0.009766,0.285156,
12.448172,0x4A,gyro,-0.173828,-0.136719,0.359375,
12.449216,0x4B,accel,7.707031,-5.105469,-1.320312,
12.450216,0x4A,accel,8.054688,-4.542969,-2.597656,
12.452017,0x4B,gyro,-0.058594,-0.027344,0.261719,
12.452641,0x4A,gyro,-0.082031,-0.078125,0.371094,
12.453648,0x4B,accel,9.167969,-1.773438,-3.621094,
12.454714,0x4A,accel,10.050781,-1.519531,-0.449219,
12.455334,0x4B,accel,10.777344,-0.851562,-2.203125,
12.456582,0x4B,gyro,0.007812,-0.070312,0.175781,
12.457226,0x4A,accel,10.273438,-1.902344,-1.636719,
12.458926,0x4A,gyro,-0.001953,0.115234,0.535156,
12.459985,0x4B,accel,9.890625,-0.394531,-0.785156,
12.460633,0x4A,accel,9.085938,-2.093750,-0.679688,
12.462521,0x4B,gyro,-0.091797,-0.017578,0.117188,
12.463171,0x4A,gyro,-0.083984,-0.048828,0.650391,
12.464186,0x4B,accel,9.273438,-1.007812,-1.511719,
12.465230,0x4A,accel,8.589844,-2.781250,-1.179688,
12.467059,0x4B,gyro,-0.117188,-0.001953,0.142578,
12.467679,0x4A,gyro,-0.091797,-0.072266,0.636719,
12.468688,0x4B,accel,9.316406,-1.429688,-2.242188,
12.469718,0x4A,accel,8.585938,-3.125000,-2.097656,
12.472118,0x4A,gyro,-0.060547,-0.029297,0.591797,
12.473143,0x4B,gyro,-0.113281,-0.023438,0.199219,
12.474211,0x4A,accel,8.746094,-2.933594,-1.984375,
12.474837,0x4B,accel,9.468750,-1.351562,-1.742188,
12.475457,0x4A,accel,8.824219,-2.550781,-1.636719,
12.476064,0x4B,accel,9.507812,-1.429688,-1.285156,
12.477311,0x4B,gyro,-0.115234,-0.025391,0.222656,
12.478375,0x4A,gyro,-0.052734,-0.046875,0.582031,
12.479436,0x4B,accel,9.468750,-1.621094,-1.015625,
12.480261,0x4A,accel,8.859375,-2.359375,-1.636719,
12.482150,0x4B,gyro,-0.123047,-0.027344,0.210938,
12.482802,0x4A,gyro,-0.054688,-0.095703,0.601562,
12.483846,0x4B,accel,9.390625,-2.003906,-1.246094,
12.484933,0x4A,accel,8.781250,-2.476562,-1.906250,
12.487390,0x4A,gyro,-0.054688,-0.125000,0.605469,
12.488681,0x4B,gyro,-0.113281,-0.033203,0.201172,
12.489740,0x4A,accel,8.742188,-2.667969,-2.019531,
12.490354,0x4B,accel,9.429688,-2.308594,-1.550781,
12.491556,0x4B,accel,9.550781,-2.539062,-1.628906,
12.492172,0x4A,gyro,-0.035156,-0.128906,0.593750,
12.493510,0x4B,gyro,-0.085938,-0.050781,0.197266,
12.494573,0x4A,accel,8.894531,-2.667969,-2.058594,
12.495306,0x4B,accel,9.660156,-2.578125,-1.589844,
12.497175,0x4A,accel,9.007812,-2.476562,-1.906250,
12.498151,0x4B,gyro,-0.052734,-0.060547,0.175781,
12.498824,0x4A,gyro,-0.007812,-0.132812,0.605469,
12.499913,0x4B,accel,9.660156,-2.460938,-1.628906,
12.500559,0x4A,accel,8.781250,-2.515625,-1.753906,
12.502450,0x4B,gyro,-0.041016,-0.062500,0.150391,
12.503079,0x4A,gyro,0.013672,-0.146484,0.599609,
12.504086,0x4B,accel,9.734375,-2.691406,-1.707031,
12.505128,0x4A,accel,8.820312,-2.820312,-1.792969,
12.506953,0x4B,accel,9.816406,-2.578125,-1.781250,
12.507580,0x4A,gyro,0.035156,-0.148438,0.591797,
12.508936,0x4B,gyro,-0.019531,-0.072266,0.136719,
12.509982,0x4A,accel,8.933594,-2.972656,-1.675781,
12.511793,0x4B,accel,9.851562,-2.539062,-1.628906,
12.512403,0x4A,gyro,0.056641,-0.154297,0.585938,
12.513515,0x4B,gyro,0.000000,-0.072266,0.119141,
12.514675,0x4A,accel,9.128906,-3.050781,-1.675781,
12.515368,0x4B,accel,9.890625,-2.347656,-1.589844,
12.516029,0x4A,accel,9.125000,-3.125000,-1.601562,
12.517302,0x4A,gyro,0.093750,-0.154297,0.617188,
12.517950,0x4B,gyro,0.046875,-0.072266,0.105469,
12.519916,0x4B,accel,9.968750,-2.234375,-1.589844,
12.520578,0x4A,accel,9.125000,-3.242188,-1.445312,
12.522485,0x4B,gyro,0.074219,-0.064453,0.082031,
12.523132,0x4A,gyro,0.128906,-0.164062,0.650391,
12.524145,0x4B,accel,10.082031,-2.269531,-1.437500,
12.525184,0x4A,accel,9.203125,-3.394531,-1.410156,
12.527023,0x4B,accel,10.234375,-2.347656,-1.476562,
12.527645,0x4A,gyro,0.166016,-0.167969,0.675781,
12.528999,0x4B,gyro,0.103516,-0.062500,0.080078,
12.530060,0x4A,accel,9.246094,-3.472656,-1.410156,
12.530670,0x4B,accel,10.277344,-2.425781,-1.476562,
12.532475,0x4A,gyro,0.208984,-0.167969,0.685547,
12.533431,0x4B,gyro,0.140625,-0.060547,0.080078,
12.534504,0x4A,accel,9.285156,-3.472656,-1.371094,
12.535269,0x4B,accel,10.460938,-2.425781,-1.550781,
12.537256,0x4A,accel,9.281250,-3.394531,-1.332031,
12.537959,0x4B,gyro,0.179688,-0.056641,0.083984,
12.538977,0x4A,gyro,0.251953,-0.166016,0.687500,
12.540076,0x4B,accel,10.464844,-2.500000,-1.476562,
12.540774,0x4A,accel,9.242188,-3.281250,-1.292969,
12.542636,0x4B,gyro,0.210938,-0.044922,0.082031,
12.543268,0x4A,gyro,0.294922,-0.171875,0.687500,
12.544288,0x4B,accel,10.460938,-2.539062,-1.550781,
12.545338,0x4A,accel,9.242188,-3.203125,-1.410156,
12.547177,0x4B,accel,10.421875,-2.652344,-1.707031,
12.547802,0x4A,gyro,0.324219,-0.167969,0.675781,
12.548828,0x4B,gyro,0.244141,-0.039062,0.074219,
12.549878,0x4A,accel,9.242188,-3.203125,-1.445312,
12.550493,0x4B,accel,10.425781,-2.652344,-1.742188,
12.552340,0x4A,gyro,0.351562,-0.156250,0.660156,
12.553270,0x4B,gyro,0.269531,-0.039062,0.068359,
12.554326,0x4A,accel,9.203125,-3.011719,-1.484375,
12.555339,0x4B,accel,10.460938,-2.730469,-1.707031,
12.555972,0x4A,accel,9.246094,-2.933594,-1.523438,
12.557248,0x4A,gyro,0.373047,-0.154297,0.658203,
12.557901,0x4B,gyro,0.298828,-0.031250,0.050781,
12.559984,0x4B,accel,10.390625,-2.730469,-1.707031,
12.560620,0x4A,accel,9.128906,-2.898438,-1.523438,
12.562432,0x4B,gyro,0.316406,-0.031250,0.023438,
12.563059,0x4A,gyro,0.386719,-0.148438,0.652344,
12.564055,0x4B,accel,10.355469,-2.691406,-1.707031,
12.565101,0x4A,accel,9.085938,-2.859375,-1.601562,
12.566918,0x4B,accel,10.351562,-2.652344,-1.667969,
12.567541,0x4A,gyro,0.390625,-0.138672,0.638672,
12.568565,0x4B,gyro,0.339844,-0.025391,0.005859,
12.569598,0x4A,accel,9.085938,-2.859375,-1.562500,
12.570214,0x4B,accel,10.394531,-2.460938,-1.707031,
12.573015,0x4B,gyro,0.359375,-0.031250,-0.025391,
12.574206,0x4A,gyro,0.396484,-0.134766,0.626953,
12.575285,0x4B,accel,10.394531,-2.308594,-1.628906,
12.575919,0x4A,accel,9.089844,-2.742188,-1.484375,
12.577165,0x4A,accel,9.046875,-2.781250,-1.484375,
12.577828,0x4B,gyro,0.363281,-0.023438,-0.044922,
12.578930,0x4A,gyro,0.396484,-0.121094,0.615234,
12.580022,0x4B,accel,10.394531,-2.156250,-1.667969,
12.580643,0x4A,accel,9.125000,-2.820312,-1.484375,
12.582458,0x4B,gyro,0.353516,-0.031250,-0.062500,
12.583075,0x4A,gyro,0.382812,-0.111328,0.607422,
12.584098,0x4B,accel,10.421875,-2.003906,-1.742188,
12.585164,0x4A,accel,9.167969,-2.859375,-1.484375,
12.585772,0x4B,accel,10.460938,-1.886719,-1.667969,
12.586986,0x4B,gyro,0.355469,-0.027344,-0.082031,
12.587602,0x4A,gyro,0.373047,-0.107422,0.603516,
12.589510,0x4A,accel,9.203125,-2.781250,-1.445312,
12.590140,0x4B,accel,10.394531,-1.734375,-1.707031,
12.592613,0x4B,gyro,0.339844,-0.029297,-0.087891,
12.593263,0x4A,gyro,0.355469,-0.097656,0.607422,
12.594295,0x4B,accel,10.390625,-1.695312,-1.707031,
12.597545,0x4A,accel,8.972656,-2.933594,-1.484375,
12.598184,0x4B,gyro,0.332031,-0.023438,-0.107422,
12.599823,0x4B,accel,10.351562,-1.621094,-1.742188,
12.602240,0x4B,accel,10.355469,-1.503906,-1.707031,
12.602849,0x4A,gyro,0.339844,-0.083984,0.605469,
12.603874,0x4B,gyro,0.320312,-0.023438,-0.111328,
12.604486,0x4A,accel,9.011719,-2.972656,-1.371094,
12.605544,0x4B,accel,10.312500,-1.429688,-1.707031,
12.606681,0x4A,gyro,0.324219,-0.076172,0.603516,
12.606696,0x4A,accel,9.085938,-2.933594,-1.445312,
12.607339,0x4B,gyro,0.304688,-0.013672,-0.117188,
12.607984,0x4A,gyro,0.304688,-0.072266,0.615234,
12.609393,0x4B,accel,10.316406,-1.390625,-1.781250,
12.610062,0x4A,accel,9.128906,-2.972656,-1.410156,
12.612533,0x4A,gyro,0.283203,-0.066406,0.632812,
12.613828,0x4B,gyro,0.281250,-0.021484,-0.136719,
12.614895,0x4A,accel,9.007812,-3.050781,-1.371094,
12.615574,0x4B,accel,10.312500,-1.312500,-1.781250,
12.616215,0x4A,accel,9.085938,-3.203125,-1.371094,
12.617472,0x4A,gyro,0.263672,-0.062500,0.658203,
12.618841,0x4B,gyro,0.261719,-0.007812,-0.144531,
12.620288,0x4B,accel,10.351562,-1.273438,-1.820312,
12.620919,0x4A,accel,9.085938,-3.281250,-1.292969,
12.622744,0x4B,accel,10.277344,-1.199219,-1.820312,
12.623366,0x4A,gyro,0.244141,-0.052734,0.699219,
12.624230,0x4B,gyro,0.248047,-0.003906,-0.156250,
12.625280,0x4A,accel,9.203125,-3.433594,-1.332031,
12.625891,0x4B,accel,10.316406,-1.007812,-1.707031,
12.627303,0x4B,gyro,0.228516,0.003906,-0.167969,
12.627938,0x4A,gyro,0.230469,-0.050781,0.746094,
12.629070,0x4B,accel,10.273438,-1.007812,-1.628906,
12.630183,0x4A,accel,9.085938,-3.433594,-1.214844,
12.632657,0x4A,gyro,0.208984,-0.052734,0.794922,
12.633939,0x4B,gyro,0.193359,0.003906,-0.169922,
12.635008,0x4A,accel,9.050781,-3.585938,-1.214844,
12.635684,0x4B,accel,10.394531,-1.042969,-1.550781,
12.636327,0x4A,accel,9.085938,-3.625000,-1.253906,
12.636944,0x4B,accel,10.425781,-1.007812,-1.511719,
12.637563,0x4A,gyro,0.208984,-0.054688,0.833984,
12.638935,0x4B,gyro,0.183594,0.011719,-0.167969,
12.640208,0x4B,accel,10.500000,-1.121094,-1.511719,
12.640822,0x4A,accel,9.050781,-3.625000,-1.253906,
12.642047,0x4A,gyro,0.201172,-0.046875,0.861328,
12.643046,0x4B,gyro,0.167969,0.017578,-0.160156,
12.644840,0x4B,accel,10.539062,-1.121094,-1.511719,
12.645547,0x4A,accel,9.125000,-3.546875,-1.179688,
12.647979,0x4B,gyro,0.160156,0.013672,-0.158203,
12.649157,0x4A,gyro,0.195312,-0.052734,0.880859,
12.649907,0x4B,accel,10.539062,-1.351562,-1.589844,
12.650557,0x4A,accel,9.011719,-3.511719,-1.253906,
12.653619,0x4A,gyro,0.195312,-0.048828,0.878906,
12.654669,0x4B,gyro,0.154297,0.021484,-0.148438,
12.655321,0x4A,accel,9.007812,-3.433594,-1.332031,
12.656021,0x4B,accel,10.539062,-1.503906,-1.589844,
12.656660,0x4A,accel,8.863281,-3.355469,-1.371094,
12.657289,0x4B,accel,10.460938,-1.695312,-1.589844,
12.657906,0x4A,gyro,0.197266,-0.039062,0.878906,
12.658933,0x4B,gyro,0.142578,0.019531,-0.156250,
12.660679,0x4B,accel,10.460938,-1.964844,-1.667969,
12.661295,0x4A,accel,8.890625,-3.316406,-1.445312,
12.663136,0x4B,gyro,0.146484,0.029297,-0.162109,
12.663810,0x4A,gyro,0.185547,-0.031250,0.867188,
12.664912,0x4B,accel,10.425781,-1.964844,-1.707031,
12.665598,0x4A,accel,8.781250,-3.242188,-1.445312,
12.667521,0x4B,gyro,0.144531,0.025391,-0.179688,
12.668189,0x4A,gyro,0.175781,-0.023438,0.845703,
12.669599,0x4B,accel,10.351562,-2.117188,-1.667969,
12.670635,0x4A,accel,8.781250,-3.203125,-1.601562,
12.673168,0x4A,gyro,0.169922,-0.009766,0.833984,
12.673811,0x4B,gyro,0.154297,0.025391,-0.201172,
12.674960,0x4A,accel,8.746094,-3.242188,-1.523438,
12.675590,0x4B,accel,10.316406,-2.195312,-1.707031,
12.676802,0x4B,accel,10.312500,-2.234375,-1.667969,
12.677420,0x4A,accel,8.667969,-3.281250,-1.484375,
12.678760,0x4B,gyro,0.150391,0.029297,-0.226562,
12.679380,0x4A,gyro,0.146484,-0.003906,0.828125,
12.680427,0x4B,accel,10.316406,-2.156250,-1.742188,
12.681043,0x4A,accel,8.589844,-3.433594,-1.523438,
12.682264,0x4A,gyro,0.134766,0.011719,0.810547,
12.682894,0x4B,gyro,0.150391,0.025391,-0.248047,
12.683529,0x4A,accel,8.667969,-3.585938,-1.484375,
12.684565,0x4B,accel,10.312500,-1.964844,-1.742188,
12.687507,0x4B,gyro,0.146484,0.023438,-0.269531,
12.688153,0x4A,gyro,0.119141,0.025391,0.794922,
12.689209,0x4B,accel,10.351562,-1.656250,-1.628906,
12.689997,0x4A,accel,8.781250,-3.664062,-1.410156,
12.692430,0x4A,gyro,0.103516,0.029297,0.791016,
12.693670,0x4B,gyro,0.138672,0.023438,-0.273438,
12.694708,0x4A,accel,8.667969,-3.816406,-1.292969,
12.695342,0x4B,accel,10.355469,-1.503906,-1.628906,
